Class	Continent1	Continent2	Country1	Country2	Country3	Family	funfact	Genus	git_url	HEIGHT	HEIGHT_IN_INCH	Infraclass	Kingdom	LENGTH	Life Span	name	Order	Phylum	Population size	POPULATION STATUS	Population Trend	SPECIES	SPEED_IN_MPH	Subclass	Subfamily	Subgenus	Suborder	Superorder	TOP SPEED	Tribe	url	WEIGHT	WEIGHT_IN_OZ	WEIGHT_IN_POUND	WINGSPAN
Aves	Africa		New Zealand	Botswana	DR Congo	Apterygidae	" Kiwi belong to the ratite family, which also includes the emu, ostrich, rhea, and cassowary."	Apteryx	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Great-Spotted-Kiwi.jpg	45-50 cm	10.24-11.42 inches	Neognathae	Animalia	26-29 cm	30-40 yrs	Great Spotted Kiwi	Apterygiformes	Chordata	"15,000"	Vulnerable (VU)	Decreasing	Apteryx haastii	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/1PLkKehT7z4nJ3bpeEoK.jpg	1.2-3 kg	42.33-105.82 oz	2.65-6.61 pounds	96-125 cm
Aves	Africa		New Zealand	Botswana	DR Congo	Strigidae	 The morepork was described by Johann Friedrich Gmelin in 1788 and was for many years considered to be the same species as the Australian boobook of mainland Australia until 1999.	Ninox	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Morepork.jpg	31 cm	10.24-11.42 inches	Neognathae	Animalia	26-29 cm	5-11 yrs	Morepork	Strigiformes	Chordata	Unknown	Least Concern (LC)	Stable	Ninox novaeseelandiae	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/morepork-owl.jpg	140-216 g	4.94-7.62 oz	0.31-0.48 pounds	96-125 cm
Aves	Africa	Asia	Bangladesh	Comoros	Djibouti	Dromadidae	" Some have considered that the closest relatives of Crab-plovers are the thick-knees, or the pratincoles, while others suggest they are closer to the auks and gulls."	Dromas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Crab-Plover.jpg	25-30 cm	14.96-16.14 inches	Neognathae	Animalia	38-41 cm	9.6 yrs	Crab-Plover	Charadriiformes	Chordata	60-80 thou	Least Concern (LC)	Stable	Dromas ardeola	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	64 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/-yt-2540-crab-plover.jpg	230-330 g	8.11-11.64 oz	0.51-0.73 pounds	75-78 cm
Aves	Antarctic					Spheniscidae	"Not only these penguins are top swimmers, but they also use various ways to move around while on land. Thus, they can walk with the characteristic waddling gait as well as move forward by jumping on their two feet. The Adelie penguins also toboggan or slide on their belly over the ice surface or snow."	Pygoscelis	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Ad�lie-Penguin.jpg	46-71 cm	12.99-14.17 inches	Neognathae	Animalia	33-36 cm	10-20 yrs	Ad�lie Penguin	Sphenisciformes	Chordata	"75,80,000"	Least Concern (LC)	Increasing	Pygoscelis adeliae	18.64-24.85 miles/hr	Neornithes	Carduelinae	Licmetis	Alcedini	Neoaves	30-40 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/adlie-penguin.jpg	3-6 kg	105.82-211.64 oz	6.61-13.23 pounds	35-70 cm
Aves	Antarctica	Asia	Antigua and Barbuda	Argentina	Barbados	Stercorariidae	" Skuas are related to gulls, waders, auks, and skimmers."	Stercorarius	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/South-Polar-Skua.jpg	1.3 m	20.87 inches	Neognathae	Animalia	53 cm	10 yrs	South Polar Skua	Charadriiformes	Chordata	10-20 Thou	Least Concern (LC)	Stable	Stercorarius maccormicki	31.07 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	50 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/219yr2vtSPV6YVrQoMtb.jpg	"900-1,600 g"	31.75-56.44 oz	1.98-3.53 pounds	130-140 cm
Aves	Antarctica	Countries	Argentina	Chile	Australia	Procellariidae	" The Snow petrel is the only member of the genus Pagodroma, and a member of the subfamily fulmarine petrels."	Pagodroma	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Snow-Petrel.jpg	20 cm	14.17-16.14 inches	Neognathae	Animalia	36-41 cm	14-20 yrs	Snow Petrel	Procellariiformes	Chordata	over 4 mln	Least Concern (LC)	Stable	Pagodroma nivea	24.85 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	40 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/snow-petrel-in-flight.jpg	200-460 g	7.05-16.23 oz	0.44-1.01 pounds	76-79 cm
Aves	Antarctica	South America	Argentina	Australia	Chile	Procellariidae	" The word 'petrel' refers to St. Peter and from the story of him walking on water, which refers to how Southern giant petrels run on top of the water as they are getting airborne."	Macronectes	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Southern-Giant-Petrel.jpg	20 cm	33.86-38.98 inches	Neognathae	Animalia	86-99 cm	20-30 yrs	Southern Giant Petrel	Procellariiformes	Chordata	95-108 thou	Least Concern (LC)	Increasing	Macronectes giganteus	14.91 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	24 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/antarctic-southern-giant-petrel-stewart-island-new-zealand-fj0a7364.jpg	2-5 kg	70.55-176.37 oz	4.41-11.02 pounds	185-205 cm
Aves	Asia		Afghanistan	Bangladesh	Bhutan	Coraciidae	 The bill of Indian rollers has a curved upper edge and a hooked tip and there are also long rictal bristles at the base of their bill.	Coracias	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Indian-Roller.jpg	25-30 cm	10.24-10.63 inches	Neognathae	Animalia	26-27 cm	17 yrs	Indian Roller	Coraciiformes	Chordata	Unknown	Least Concern (LC)	Increasing	Coracias benghalensis	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	64 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/AYrQhIrUXgidefUCl7W6.jpg	90 g	3.17 oz	0.2 pounds	65-74 cm
Aves	Asia		Bangladesh	Bhutan	India	Phasianidae	 The Indian peafowl is celebrated in Hindu and Greek mythology and is the national bird of India.	Pavo	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Indian-Peafowl.jpg	45-50 cm	37.4-45.28 inches	Neognathae	Animalia	95-115 cm	15-23 yrs	Indian Peafowl	Galliformes	Chordata	"1,00,000"	Least Concern (LC)	Stable	Pavo cristatus	9.94 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	16 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/whos-the-kind-of-the-birds.jpg	2.7-6 kg	95.24-211.64 oz	5.95-13.23 pounds	80-160 cm
Aves	Asia		Bhutan	India	Nepal	Ciconiidae	 Painted storks have a very beautiful and elegant flight. They often make use of the late morning thermals to soar in search of foraging areas.	Mycteria	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Painted-Stork.jpg	93-102 cm	3.94-5.91 inches	Neognathae	Animalia	10-15 cm	28 yrs	Painted Stork	Ciconiiformes	Chordata	25-35 thou	Near Threatened (NT)	Decreasing	Mycteria leucocephala	24.85 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	40 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/iZVrGgUHMYwOk0hdKQho.jpg	2-3.5 kg	70.55-123.46 oz	4.41-7.72 pounds	150-160 cm
Aves	Asia		Brunei	Indonesia	Malaysia	Bucerotidae	 The Rhinoceros hornbill is the state bird of the Malaysian state of Sarawak and the country's National Bird.	Buceros	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Rhinoceros-Hornbill.jpg	40-72 cm	31.5-35.43 inches	Neognathae	Animalia	80-90 cm	35 yrs	Rhinoceros Hornbill	Bucerotiformes	Chordata	Unknown	Vulnerable (VU)	Decreasing	Buceros rhinoceros	59.03 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	95 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/impressive-hornbil.jpg	2-3 g	0.07-0.11 oz	0.0-0.01 pounds	152 cm
Aves	Asia		Cambodia	China	Indonesia	Phasianidae	" The Green peafowl was an ancient symbol of the monarchs of Burma. It was also shown during British colonial times on the flag of the governor and the naval ensign, as well as on the flag of the State of Burma from 1943-1945 and on the currency of independent Burma as well."	Pavo	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Green-Peafowl.jpg	40-72 cm	39.37-118.11 inches	Neognathae	Animalia	1-3 m	20 yrs	Green Peafowl	Galliformes	Chordata	15-30 thou	Endangered (EN)	Decreasing	Pavo muticus	9.94 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	16 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/DcPCzJTaqmAr61lqr7ku.jpg	3.8-5 kg	134.04-176.37 oz	8.38-11.02 pounds	1.2-1.6 m
Aves	Asia		Cambodia	China	Myanmar	Phasianidae	" During courtship displays, the head ornaments of Silver pheasants become bright in color while usually, they are duller and reduced."	Lophura	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Silver-Pheasant.jpg	25-30 cm	21.65-49.21 inches	Neognathae	Animalia	55-125 cm	15-20 yrs	Silver Pheasant	Galliformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Lophura nycthemera	44.74 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	72 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/silver-pheasant-2.jpg	1-2 kg	35.27-70.55 oz	2.2-4.41 pounds	25-29 cm
Aves	Asia		Cambodia	Indonesia	Malaysia	Ciconiidae	 The Milky stork has long thick toes that probably serve to increase the surface area of its feet and therefore reduce pressure from standing and walking on the soft mud of its foraging area; this way the bird does not sink considerably when foraging and feeding.	Mycteria	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Milky-Stork.jpg	91-97 cm	3.94-5.91 inches	Neognathae	Animalia	10-15 cm	12 yrs	Milky Stork	Ciconiiformes	Chordata	"1,500"	Endangered (EN)	Decreasing	Mycteria cinerea	24.85 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	40 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ky4wj6jeeapSTf6XYIgs.jpg	22-26 g	0.78-0.92 oz	0.05-0.06 pounds	76-83 mm
Aves	Asia		China	China	Indonesia	Threskiornithidae	 The Crested ibis is one of the worldâ€™s most threatened ibis species.	Nipponia	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Crested-Ibis.jpg	40-72 cm	30.91 inches	Neognathae	Animalia	78.5 cm	26 yrs	Crested Ibis	Pelecaniformes	Chordata	"500-1,000"	Endangered (EN)	Increasing	Nipponia nippon	9.94 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	16 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/crested-ibis-.jpg	1000 g	35.27 oz	2.2 pounds	140 cm
Aves	Asia		China	Introduced Countries	United Kingdom	Phasianidae	" The genus name of the Golden pheasant comes from Ancient Greek 'khrusolophos' which means 'with golden crest', and 'pictus' which comes from Latin for 'painted' and 'pingere' - 'to paint'."	Chrysolophus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Golden-Pheasant.jpg	40-72 cm	24.02-45.28 inches	Neognathae	Animalia	61-115 cm	5-20 yrs	Golden Pheasant	Galliformes	Chordata	Unknown	Least Concern (LC)	Decreasing	Chrysolophus pictus	44.74 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	72 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/golden-pheasant-10.jpg	550-700 g	19.4-24.69 oz	1.21-1.54 pounds	65-75 cm
Aves	Asia		China	Japan	North Korea	Phasianidae	" The Japanese quail was first considered a subspecies of the  Common quail, and in 1983, it was distinguished as its own species."	Coturnix	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Japanese-Quail.jpg	20 cm	6.69 inches	Neognathae	Animalia	17 cm	2-6 yrs	Japanese Quail	Galliformes	Chordata	Unknown	Near Threatened (NT)	Decreasing	Coturnix japonica	14.91 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	24 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/7DKzTP4PWg8cCvxtrr4U.jpg	90-100 g	3.17-3.53 oz	0.2-0.22 pounds	50-62 cm
Aves	Asia		Indonesia	Andorra	Armenia	Sturnidae	" The Bali myna was discovered in 1910, and in 1991 was designated the faunal emblem of Bali."	Leucopsar	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Bali-Myna.jpg	20 cm	9.84 inches	Neognathae	Animalia	25 cm	5-15 yrs	Bali Myna	Passeriformes	Chordata	50-100	Critically Endangered (CR)	Decreasing	Leucopsar rothschildi	31.07 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	50 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/dsc-0654-copy.jpg	70-115 g	2.47-4.06 oz	0.15-0.25 pounds	52-56 cm
Aves	Asia		New Zealand	China	Myanmar	Recurvirostridae	 The generic name of the Black stilt 'Himantopus' comes from the Ancient Greek and means 'strap-leg'.	Himantopus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Black-Stilt.jpg	25-30 cm	15.75 inches	Neognathae	Animalia	40 cm	12-15 yrs	Black Stilt	Charadriiformes	Chordata	106-169	Critically Endangered (CR)	Increasing	Himantopus novaezelandiae	44.74 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	72 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/C1cbo6ZPfNcJVGejQfnq.jpg	220 g	7.76 oz	0.49 pounds	25-29 cm
Aves	Asia	Africa	Afghanistan	Bangladesh	Bhutan	Sturnidae	" The range of the Common myna is increasing at such a rapid rate that in 2000 this species was declared as one of the world's most invasive species and one of only three birds in the top 100 species that pose an impact on biodiversity, agriculture and human interests."	Acridotheres	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Common-Myna.jpg	40-72 cm	9.06 inches	Neognathae	Animalia	23 cm	4-12 yrs	Common Myna	Passeriformes	Chordata	Unknown	Least Concern (LC)	Increasing	Acridotheres tristis	18.64 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	30 km/h	Caracarini	http://animalia.bio//uploads/animals/photos/full/1.25x1/lNHKic4zvQCrfuld1jsM.jpg	109-138 g	3.84-4.87 oz	0.24-0.3 pounds	120-142 mm
Aves	Asia	Oceania	India	Indonesia	Malaysia	Columbidae	 The Nicobar pigeon is the largest living pigeon in the world.	Caloenas	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Nicobar-Pigeon.jpg	20 cm	15.75 inches	Neognathae	Animalia	40 cm	8-15 yrs	Nicobar Pigeon	Columbiformes	Chordata	Unknown	Near Threatened (NT)	Decreasing	Caloenas nicobarica	24.85 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	40 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/xpwaVZcAok18xHVP1RuL.jpg	460-600 g	16.23-21.16 oz	1.01-1.32 pounds	76-79 cm
Aves	Europe	Asia	Afghanistan	Albania	Algeria	Strigidae	" Although many people believe the Tawny owl has exceptional night vision, its retina is no more sensitive than a human's; in fact, the key to its successful hunting are asymmetrically placed ears which give the owl excellent directional hearing."	Strix	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Tawny-Owl.jpg	40 cm	14.17-18.11 inches	Neognathae	Animalia	36-46 cm	4-27 yrs	Tawny Owl	Strigiformes	Chordata	1-3 mln	Least Concern (LC)	Stable	Strix aluco	49.71 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	80 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/gmEE10AycEFmyZkoFgjx.jpg	385-800 g	13.58-28.22 oz	0.85-1.76 pounds	81-105 cm
Aves	Europe	Asia	Afghanistan	Albania	Armenia	Apodidae	" The scientific name of the Common swift 'Apus' is Latin for a 'swift', thought by the ancients to be a type of swallow with no feet (from Ancient Greek Î±, a, ""without"", and Ï€Î¿ÏÏ‚, pous, ""foot"")."	Apus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Common-Swift.jpg	1.3 m	6.3-6.69 inches	Neognathae	Animalia	16-17 cm	21 yrs	Common Swift	Apodiformes	Chordata	95-165 mln	Least Concern (LC)	Stable	Apus apus	68.97 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	111 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/EZDWsgdEDLIyCIpWQAtg.jpg	30-50 g	1.06-1.76 oz	0.07-0.11 pounds	38-40 cm
Aves	Europe	Asia	Afghanistan	Albania	Armenia	Coraciidae	" The European roller is very similar in appearance and behavior to the Abyssinian roller, which appears to be its closest relative."	Coracias	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/European-Roller.jpg	25-30 cm	11.42-12.6 inches	Neognathae	Animalia	29-32 cm	9-10 yrs	European Roller	Coraciiformes	Chordata	200-600 thou	Least Concern (LC)	Decreasing	Coracias garrulus	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Lari	Neoaves	64 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/ixsawhzbeZh3Oh0KmcGN.jpg	27-160 g	0.95-5.64 oz	0.06-0.35 pounds	52-58 cm
Aves	Europe	Asia	Afghanistan	Algeria	Andorra	Strigidae	 The Little owl is closely associated with the Greek goddess Athena and the Roman goddess Minerva and hence represents wisdom and knowledge.	Athene	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Little-Owl.jpg	45-50 cm	8.66 inches	Neognathae	Animalia	22 cm	3-15 yrs	Little Owl	Strigiformes	Chordata	5-10 mln	Least Concern (LC)	Stable	Athene noctua	18.02 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	29 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/euUKlmQ66deC7nhREVLx.jpg	180 g	6.35 oz	0.4 pounds	56 cm
Aves	Europe	Asia	Afghanistan	Armenia	Azerbaijan	Phasianidae	" The scientific name of the Common pheasant 'colchicus' is Latin for 'of Colchis' (modern-day Georgia), a country on the Black Sea where these birds became known to Europeans."	Phasianus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Common-Pheasant.jpg	20 cm	19.69-35.04 inches	Neognathae	Animalia	50-89 cm	3-18 yrs	Common Pheasant	Galliformes	Chordata	160-220 mln	Least Concern (LC)	Decreasing	Phasianus colchicus	55.92 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	90 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/looking-for-a-breakfast.jpg	0.5-3 kg	17.64-105.82 oz	1.1-6.61 pounds	56-86 cm
Aves	Europe	Asia	Albania	Algeria	Angola	Rallidae	" The name 'mor-hen' has been recorded in English since the 13th century. The word 'moor' here is an old sense meaning marsh, however, these birds are not usually found in moorland."	Gallinula	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Common-Moorhen.jpg	20 cm	11.81-14.96 inches	Neognathae	Animalia	30-38 cm	3 yrs	Common Moorhen	Gruiformes	Chordata	2.9-6.2 mln	Least Concern (LC)	Stable	Gallinula chloropus	21.75 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	35 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/teichhuhn-gallinula-chloropus.jpg	192-500 g	6.77-17.64 oz	0.42-1.1 pounds	50-62 cm
Aves	Europe	Asia	Albania	Algeria	Argentina	Strigidae	" Owls belong to the genus 'Asio' are known as the eared owls, as they have tufts of feathers resembling mammalian ears. These ""ear"" tufts may or may not be visible."	Asio	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Short-Eared-Owl.jpg	25-30 cm	13.39-16.93 inches	Neognathae	Animalia	34-43 cm	4-15 yrs	Short-Eared Owl	Strigiformes	Chordata	3 Mln	Least Concern (LC)	Decreasing	Asio flammeus	39.77 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	64 km/h	Psittacini	http://animalia.bio//uploads/animals/photos/full/1.25x1/gXgrbL6QnRMnm1nSLSRw.jpg	206-475 g	7.27-16.76 oz	0.45-1.05 pounds	85-110 cm
Aves	Europe	Asia	Albania	Algeria	Armenia	Accipitridae	 The Montaguâ€™s harrier was named after the British naturalist George Montagu.	Circus	https://raw.githubusercontent.com/Salespointincnagpur/Bird_Images/master/Montagu's-Harrier.jpg	40 cm	16.93-18.5 inches	Neognathae	Animalia	43-47 cm	16 yrs	Montagu's Harrier	Accipitriformes	Chordata	100-500 thou	Near Threatened (NT)	Decreasing	Circus pygargus	40.39 miles/hr	Neornithes	Halcyoninae	Licmetis	Alcedini	Neoaves	65 km/h	Arini	http://animalia.bio//uploads/animals/photos/full/1.25x1/JCPCFQ4HSUon4RsKztcz.jpg	265-345 g	9.35-12.17 oz	0.58-0.76 pounds	97-115 cm
